X,Date,Time,Player1,Player2,Sets_P1,Sets_P2,P1_G1,P2_G1,P1_G2,P2_G2,P1_G3,P2_G3,P1_G4,P2_G4,P1_G5,P2_G5,HomeWinner,Series_Type,Is_Exciting,P1_Elo,P2_Elo,Elo_Diff,P1_WinRate,P2_WinRate,WinRate_Diff,P1_Streak,P2_Streak
23064,9/23/2022,21:15:00,Hrymovskyi O.,Loboda M.,0,3,9,11,7,11,9,11,,,,,0,Sweep,0,874.7,1224.5,349.79999999999995,0.3401,0.547,0.20690000000000003,1,0
23065,9/23/2022,21:15:00,Skrypnyk O.,Romanenko I.,3,1,9,11,12,10,13,11,11.0,5.0,,,1,Secure,0,1310.9,934.8,376.10000000000014,0.5065,0.3611,0.14539999999999997,0,1
23066,9/23/2022,21:20:00,Dovzhenko S.,Bambutsa R.,3,1,11,8,11,13,11,5,11.0,8.0,,,1,Secure,0,1090.3,851.4,238.89999999999998,0.4752,0.3258,0.14940000000000003,0,0
23067,9/23/2022,21:25:00,Efimenko I.,Peltek V.,3,0,12,10,11,9,15,13,,,,,1,Sweep,0,907.5,910.8,3.2999999999999545,0.3291,0.3043,0.02479999999999999,0,0
23068,9/23/2022,21:25:00,Pesternikov D.,Lyevshyn V.,0,3,6,11,7,11,6,11,,,,,0,Sweep,0,835.7,2040.1,1204.3999999999999,0.3833,0.8981,0.5148,0,26
23069,9/23/2022,21:30:00,Kolos Y.,Provaznik L.,3,0,11,7,11,8,11,9,,,,,1,Sweep,0,924.1,919.0,5.100000000000023,0.3592,0.4058,0.046599999999999975,0,0
23070,9/23/2022,21:30:00,Budnikov A.,Marchuk M.,3,0,12,10,11,8,12,10,,,,,1,Sweep,0,957.1,937.5,19.600000000000023,0.3824,0.375,0.007400000000000018,0,0
23071,9/23/2022,21:30:00,Kim D.,Samofal Y.,0,3,13,15,9,11,7,11,,,,,0,Sweep,0,1083.9,1631.6,547.6999999999998,0.4025,0.7642,0.36169999999999997,1,4
23072,9/23/2022,21:35:00,Mischenko S.,Fedoryshyn I.,0,3,7,11,9,11,9,11,,,,,0,Sweep,0,1109.0,1716.8,607.8,0.4945,0.7997,0.30519999999999997,0,6
23073,9/23/2022,21:35:00,Cuba M.,Lushchyk A.,0,3,6,11,3,11,6,11,,,,,0,Sweep,0,1043.7,1596.1,552.3999999999999,0.4643,0.801,0.33670000000000005,0,0
23074,9/23/2022,21:40:00,Ziakun V.,Malecek O.,1,3,9,11,11,7,10,12,6.0,11.0,,,0,Secure,0,1146.8,1378.1,231.29999999999995,0.4634,0.6581,0.19470000000000004,0,2
23076,9/23/2022,21:45:00,Verbianyi V.,Bambutsa R.,3,0,11,7,11,9,11,4,,,,,1,Sweep,0,1694.1,846.6,847.4999999999999,0.7884,0.3233,0.4651,3,0
23075,9/23/2022,21:45:00,Stepanchuk Y.,Hrstka T.,1,3,11,6,9,11,9,11,8.0,11.0,,,0,Secure,0,930.6,1056.7,126.10000000000002,0.3556,0.5,0.14439999999999997,1,1
23077,9/24/2022,8:00:00,Kondratenko V.,Rak S.,0,3,6,11,9,11,10,12,,,,,0,Sweep,0,1074.7,1884.1,809.3999999999999,0.4557,0.8391,0.38339999999999996,1,1
23078,9/24/2022,8:00:00,Bindas O.,Sedin V.,3,0,11,8,11,7,11,7,,,,,1,Sweep,0,1789.0,1053.2,735.8,0.8207,0.4311,0.3896,20,0
23079,9/24/2022,8:00:00,Slozka M.,Motrunych I.,0,3,7,11,7,11,7,11,,,,,0,Sweep,0,929.0,1068.8,139.79999999999995,0.3711,0.5652,0.19410000000000005,0,0
23080,9/24/2022,8:05:00,Fedoryshyn I.,Yaremenko R.,3,1,11,9,9,11,11,6,11.0,9.0,,,1,Secure,0,1717.5,1468.5,249.0,0.8,0.641,0.15900000000000003,7,0
23081,9/24/2022,8:05:00,Uzun I.,Melnik V.,0,3,6,11,3,11,6,11,,,,,0,Sweep,0,1027.8,1992.1,964.3,0.5,0.8844,0.38439999999999996,1,24
23082,9/24/2022,8:05:00,Hryshchenko O.,Baday M.,0,3,9,11,9,11,5,11,,,,,0,Sweep,0,1392.1,1916.9,524.8000000000002,0.613,0.9235,0.3105,4,28
23083,9/24/2022,8:10:00,Yurchenko K.,Kubat M.,3,0,11,3,13,11,11,6,,,,,1,Sweep,0,1472.5,1053.3,419.20000000000005,0.5835,0.5,0.08350000000000002,1,1
23084,9/24/2022,8:10:00,Kuprykov S.,Potapov M.,3,0,11,8,11,8,11,7,,,,,1,Sweep,0,1576.1,1254.4,321.6999999999998,0.7859,0.5569,0.2290000000000001,1,0
23085,9/24/2022,8:15:00,Mazur R.,Korobko V.,0,3,9,11,7,11,6,11,,,,,0,Sweep,0,1009.8,1405.5,395.70000000000005,0.3913,0.6505,0.2592,0,0
23086,9/24/2022,8:15:00,Danyliuk N.,Babenko P.,3,2,9,11,11,13,12,10,14.0,12.0,11.0,8.0,1,Comeback,1,1742.7,1647.2,95.5,0.7975,0.6866,0.1109,3,1
23088,9/24/2022,8:25:00,Fedoryshyn I.,R. S.,3,0,11,6,11,6,11,9,,,,,1,Sweep,0,1722.1,1000.0,722.0999999999999,0.8003,,,8,0
23089,9/24/2022,8:25:00,Rak S.,Chaikovskyi B.,3,0,11,8,11,7,12,10,,,,,1,Sweep,0,1884.3,800.9,1083.4,0.8394,0.304,0.5354000000000001,2,0
23087,9/24/2022,8:25:00,Chelpanov S.,Zhurba A.,2,3,5,11,11,9,7,11,11.0,9.0,9.0,11.0,0,Neck & Neck,1,1545.9,1784.3,238.39999999999986,0.6789,0.8828,0.20390000000000008,0,6
23090,9/24/2022,8:30:00,Yaremenko R.,Bindas O.,1,3,11,13,8,11,11,9,6.0,11.0,,,0,Secure,0,1463.9,1789.3,325.39999999999986,0.6393,0.8211,0.18180000000000007,0,21
23091,9/24/2022,8:35:00,Khurtak E.,Cechvala R.,2,3,11,8,11,13,11,7,4.0,11.0,8.0,11.0,0,Secure,0,975.3,990.0,14.700000000000045,0.4118,0.434,0.022199999999999998,1,0
23092,9/24/2022,8:35:00,Slozka V.,Torba R.,1,3,11,13,8,11,11,7,6.0,11.0,,,0,Secure,0,1806.9,1744.4,62.5,0.8414,0.8272,0.01419999999999999,5,1
23093,9/24/2022,8:35:00,Uzun N.,Melnik V.,0,3,6,11,3,11,5,11,,,,,0,Sweep,0,1199.4,1992.2,792.8,0.6126,0.8846,0.272,2,25
23094,9/24/2022,8:45:00,Potapov M.,Loboda M.,3,0,12,10,11,9,15,13,,,,,1,Sweep,0,1251.1,1227.4,23.699999999999818,0.5547,0.5489,0.005799999999999916,0,1
23095,9/24/2022,8:45:00,Mul S.,Zhurba A.,0,3,8,11,7,11,5,11,,,,,0,Sweep,0,1137.6,1789.1,651.5,0.6023,0.8831,0.28080000000000005,1,7
23096,9/24/2022,8:50:00,Stehlik M.,Tveritinov R.,0,3,7,11,9,11,8,11,,,,,0,Sweep,0,1116.1,1369.5,253.4000000000001,0.4862,0.6157,0.1295,1,1
23097,9/24/2022,9:05:00,Yurchenko K.,Baday M.,1,3,9,11,12,10,7,11,8.0,11.0,,,0,Secure,0,1474.5,1918.0,443.5,0.5841,0.9236,0.3395,2,29
23098,9/24/2022,9:05:00,Babenko P.,Torba R.,1,3,11,7,8,11,9,11,5.0,11.0,,,0,Secure,0,1638.4,1758.6,120.19999999999982,0.6851,0.8275,0.14239999999999997,0,2
23099,9/24/2022,9:05:00,Kyilo V.,Uzun I.,3,2,11,8,14,12,9,11,6.0,11.0,11.0,9.0,1,Secure,0,1006.6,1027.7,21.100000000000023,0.3951,0.4815,0.08639999999999998,2,0
23100,9/24/2022,9:10:00,Bindas O.,Danyliuk N.,0,3,9,11,10,12,8,11,,,,,0,Sweep,0,1792.5,1751.5,41.0,0.8214,0.7978,0.023600000000000065,22,4
23101,9/24/2022,9:15:00,Karas D.,Kobets V.,3,0,11,9,11,9,11,8,,,,,1,Sweep,0,1031.8,868.2,163.5999999999999,0.4516,0.2222,0.2294,2,0
23103,9/24/2022,9:20:00,Stanciu D.,Mishchenko O.,0,3,9,11,7,11,5,11,,,,,0,Sweep,0,988.8,1349.8,361.0,0.4167,0.5681,0.15140000000000003,0,0
23104,9/24/2022,9:20:00,Stajilov V.,Brozek M.,0,3,7,11,9,11,12,14,,,,,0,Sweep,0,988.6,1550.9,562.3000000000001,0.4545,0.75,0.2955,0,3
23102,9/24/2022,9:20:00,Hryshchenko O.,Horak D.,3,1,11,6,11,6,10,12,11.0,8.0,,,1,Secure,0,1391.0,1183.6,207.4000000000001,0.6119,0.5253,0.08660000000000001,0,2
23105,9/24/2022,9:25:00,Zaporozhets R.,Dubyna I.,3,1,11,9,8,11,11,9,11.0,6.0,,,1,Secure,0,1217.4,1044.4,173.0,0.4673,0.6071,0.13979999999999998,1,0
23106,9/24/2022,9:30:00,Hovorunets S.,Chelpanov S.,1,3,10,12,11,9,9,11,9.0,11.0,,,0,Secure,0,1346.3,1541.1,194.79999999999995,0.663,0.6777,0.014699999999999935,1,0
23107,9/24/2022,9:30:00,Baday M.,Lyevshyn V.,2,3,11,6,10,12,12,10,10.0,12.0,7.0,11.0,0,Secure,0,1919.8,2040.1,120.29999999999995,0.9238,0.8983,0.025499999999999967,30,27
23108,9/24/2022,9:35:00,Stehlik M.,Yurchenko K.,0,3,5,11,7,11,8,11,,,,,0,Sweep,0,1111.6,1472.7,361.10000000000014,0.4818,0.5832,0.10140000000000005,0,0
23109,9/24/2022,9:35:00,Zhurba A.,Romanenko I.,3,0,11,9,13,11,11,6,,,,,1,Sweep,0,1789.7,932.4,857.3000000000001,0.8833,0.3562,0.5270999999999999,8,0
23110,9/24/2022,9:45:00,Kovalchuk O.,Torba R.,0,3,9,11,9,11,8,11,,,,,0,Sweep,0,790.3,1766.6,976.3,0.2833,0.8278,0.5445,0,3
23111,9/24/2022,9:50:00,Lyevshyn V.,Motrunych I.,3,0,11,9,11,7,11,6,,,,,1,Sweep,0,2048.1,1076.2,971.8999999999999,0.8984,0.5745,0.32389999999999997,28,1
23112,9/24/2022,9:55:00,Mishchenko O.,Maltsev D.,3,1,11,7,11,9,12,14,12.0,10.0,,,1,Secure,0,1352.4,988.6,363.80000000000007,0.5692,0.38,0.18920000000000003,1,0
23113,9/24/2022,9:55:00,Nuca I.,Sokolov S.,0,3,6,11,7,11,7,11,,,,,0,Sweep,0,985.7,2008.8,1023.0999999999999,0.3846,0.8717,0.48710000000000003,1,31
23114,9/24/2022,10:10:00,Torba R.,Potapov M.,3,1,11,8,6,11,13,11,12.0,10.0,,,1,Secure,0,1766.7,1262.3,504.4000000000001,0.8281,0.5565,0.27159999999999995,4,1
23115,9/24/2022,10:15:00,Tur A.,Mikhailovskiy Y.,3,1,12,10,6,11,11,8,11.0,8.0,,,1,Secure,0,964.8,1120.5,155.70000000000005,0.3742,0.5556,0.1814,0,1
23116,9/24/2022,10:20:00,Dukhovenko O.,R. S.,3,0,11,7,11,9,11,7,,,,,1,Sweep,0,1358.6,999.6,358.9999999999999,0.6518,0.0,0.6518,0,0
23117,9/24/2022,10:30:00,Baday M.,Lyevshyn V.,1,3,9,11,8,11,13,11,9.0,11.0,,,0,Secure,0,1911.8,2048.2,136.39999999999986,0.9221,0.8986,0.023500000000000076,0,29
23118,9/24/2022,10:35:00,Danyliuk N.,Tveritinov R.,3,0,11,7,11,6,11,6,,,,,1,Sweep,0,1764.9,1374.0,390.9000000000001,0.7981,0.617,0.18110000000000004,5,2
23119,9/24/2022,10:40:00,Zholubak R.,Sokolov S.,0,3,10,12,8,11,9,11,,,,,0,Sweep,0,806.8,2008.8,1202.0,0.2727,0.8719,0.5992,1,32
23120,9/24/2022,10:40:00,Torba R.,Chelpanov S.,3,1,11,6,6,11,12,10,11.0,9.0,,,1,Secure,0,1767.9,1547.0,220.9000000000001,0.8284,0.6782,0.1502,5,1
23121,9/24/2022,10:45:00,Mishchenko O.,Mul S.,3,0,11,8,11,8,11,8,,,,,1,Sweep,0,1355.1,1137.0,218.0999999999999,0.5703,0.5955,0.0252,2,0
23122,9/24/2022,10:45:00,Kuprykov S.,Potapov M.,3,1,8,11,11,8,11,4,11.0,6.0,,,1,Secure,0,1579.4,1261.0,318.4000000000001,0.7864,0.5542,0.23219999999999996,2,0
23123,9/24/2022,10:50:00,Korobko V.,Ryndia V.,3,2,7,11,11,8,11,9,10.0,12.0,14.0,12.0,1,Secure,0,1407.7,1105.5,302.20000000000005,0.6513,0.4815,0.1698,1,0
23124,9/24/2022,10:50:00,Bindas O.,Slozka V.,0,3,11,13,9,11,11,13,,,,,0,Sweep,0,1779.1,1792.8,13.700000000000045,0.8199,0.8397,0.01980000000000004,0,0
23125,9/24/2022,10:55:00,Danyliuk N.,Lyevshyn V.,2,3,12,10,9,11,11,5,7.0,11.0,6.0,11.0,0,Secure,0,1767.2,2055.7,288.4999999999998,0.7984,0.8987,0.10030000000000006,6,30
23126,9/24/2022,11:00:00,Brozek M.,Yurchenko K.,3,1,11,9,11,8,7,11,11.0,9.0,,,1,Secure,0,1551.8,1475.4,76.39999999999986,0.7509,0.5838,0.16710000000000003,4,1
23127,9/24/2022,11:00:00,Torba R.,Rak S.,1,3,12,10,8,11,5,11,8.0,11.0,,,0,Secure,0,1773.2,1884.4,111.20000000000005,0.8287,0.8397,0.01100000000000001,6,3
23128,9/24/2022,11:05:00,Mikus D.,Sokolov S.,0,3,6,11,10,12,4,11,,,,,0,Sweep,0,1042.9,2008.8,965.8999999999999,0.5217,0.8721,0.35039999999999993,0,33
23129,9/24/2022,11:10:00,Hryshchenko O.,Korobko V.,3,1,13,11,11,9,9,11,14.0,12.0,,,1,Secure,0,1396.6,1411.3,14.700000000000045,0.6126,0.6521,0.03949999999999998,1,2
23132,9/24/2022,11:15:00,Miroshnychenko S.,Fedoryshyn I.,0,3,7,11,8,11,11,13,,,,,0,Sweep,0,1118.0,1722.5,604.5,0.4844,0.8007,0.31629999999999997,1,9
23131,9/24/2022,11:15:00,Chelpanov S.,Zhurba A.,2,3,13,11,15,13,7,11,6.0,11.0,7.0,11.0,0,Comeback,1,1541.7,1789.8,248.0999999999999,0.677,0.8835,0.2064999999999999,0,9
23130,9/24/2022,11:15:00,Slozka M.,Tveritinov R.,0,3,7,11,3,11,4,11,,,,,0,Sweep,0,921.6,1371.7,450.1,0.3673,0.6148,0.2475,0,0
23133,9/24/2022,11:20:00,Zaitsev O.,Hovorunets S.,0,3,5,11,7,11,7,11,,,,,0,Sweep,0,948.7,1340.4,391.70000000000005,0.4,0.6616,0.26159999999999994,0,0
23134,9/24/2022,11:20:00,Brozek M.,Danyliuk N.,3,2,7,11,9,11,11,9,11.0,8.0,11.0,7.0,1,Comeback,1,1561.2,1763.4,202.20000000000005,0.7517,0.7972,0.045499999999999985,5,0
23135,9/24/2022,11:25:00,Dukhovenko O.,Yaremenko R.,0,3,8,11,6,11,7,11,,,,,0,Sweep,0,1361.3,1460.7,99.40000000000009,0.6526,0.6376,0.015000000000000013,1,0
23136,9/24/2022,11:25:00,Mytsyk A.,Mishchenko O.,0,3,8,11,8,11,8,11,,,,,0,Sweep,0,876.6,1360.4,483.80000000000007,0.3542,0.5714,0.2172,0,3
23137,9/24/2022,11:45:00,Loboda M.,Torba R.,0,3,9,11,8,11,7,11,,,,,0,Sweep,0,1216.2,1764.9,548.7,0.5466,0.8273,0.28070000000000006,0,0
23138,9/24/2022,11:50:00,Baday M.,Bindas O.,3,1,11,13,11,8,14,12,11.0,9.0,,,1,Secure,0,1904.2,1767.6,136.60000000000014,0.9204,0.8185,0.10189999999999999,0,0
23139,9/24/2022,11:50:00,Lyevshyn V.,Danyliuk N.,3,0,11,9,11,8,11,9,,,,,1,Sweep,0,2059.6,1745.1,314.5,0.8989,0.796,0.10289999999999999,31,0
23140,9/24/2022,11:55:00,Rak S.,Uzun N.,3,0,11,9,14,12,11,6,,,,,1,Sweep,0,1892.7,1199.1,693.6000000000001,0.8399,0.6071,0.2328,4,0
23141,9/24/2022,11:55:00,Sheremeta V.,Hovorunets S.,2,3,15,13,12,14,9,11,11.0,9.0,9.0,11.0,0,Secure,0,902.2,1342.7,440.5,0.4076,0.6623,0.2547,0,1
23143,9/24/2022,12:00:00,Mishchenko O.,Melnik V.,1,3,11,7,6,11,5,11,7.0,11.0,,,0,Secure,0,1361.8,1992.5,630.7,0.5725,0.8848,0.3123,4,26
23144,9/24/2022,12:00:00,Skripnik S.,Cechvala R.,2,3,12,14,9,11,11,9,13.0,11.0,11.0,13.0,0,Secure,0,992.2,1001.5,9.299999999999955,0.3976,0.4444,0.04680000000000001,0,1
23142,9/24/2022,12:00:00,Zhurba A.,Sokolov S.,1,3,7,11,11,7,10,12,7.0,11.0,,,0,Secure,0,1794.5,2008.9,214.4000000000001,0.8838,0.8723,0.011500000000000066,10,34
23145,9/24/2022,12:20:00,Torba R.,Mishchenko O.,3,0,11,9,11,7,11,8,,,,,1,Sweep,0,1765.9,1361.2,404.70000000000005,0.8276,0.5711,0.25649999999999995,1,0
23146,9/24/2022,12:20:00,Potapov M.,Zhurba A.,0,3,4,11,6,11,8,11,,,,,0,Sweep,0,1257.7,1789.1,531.3999999999999,0.552,0.882,0.32999999999999996,0,0
23147,9/24/2022,12:25:00,Fylypiv R.,Tveritinov R.,0,3,9,11,10,12,11,13,,,,,0,Sweep,0,1015.8,1373.4,357.60000000000014,0.4643,0.6162,0.15189999999999998,3,1
23148,9/24/2022,12:25:00,Yurchenko K.,Bindas O.,0,3,6,11,9,11,11,13,,,,,0,Sweep,0,1466.0,1760.0,294.0,0.583,0.8171,0.23410000000000009,0,0
23149,9/24/2022,12:30:00,Lyevshyn V.,Hovorunets S.,3,0,11,7,11,9,11,6,,,,,1,Sweep,0,2062.9,1344.4,718.5,0.899,0.6631,0.2359,32,2
23150,9/24/2022,12:30:00,Merzlikin V.,Mikus D.,3,1,10,12,14,12,11,9,11.0,9.0,,,1,Secure,0,917.9,1042.8,124.89999999999998,0.3158,0.5,0.18419999999999997,0,0
23151,9/24/2022,12:35:00,Korobko V.,Vedernicov A.,3,0,13,11,11,7,11,5,,,,,1,Sweep,0,1398.8,1047.4,351.39999999999986,0.6507,0.4839,0.16679999999999995,0,0
23152,9/24/2022,12:35:00,Hryshchenko O.,Brozek M.,0,3,7,11,7,11,9,11,,,,,0,Sweep,0,1409.1,1579.5,170.4000000000001,0.6133,0.7525,0.1392,2,6
23155,9/24/2022,12:40:00,Zaporozhets R.,Kocvara M.,3,0,11,9,12,10,12,10,,,,,1,Sweep,0,1223.8,1052.6,171.20000000000005,0.4698,0.5625,0.0927,2,1
23153,9/24/2022,12:40:00,Dubchak I.,Danyliuk N.,0,3,12,14,6,11,6,11,,,,,0,Sweep,0,969.1,1741.7,772.6,0.3333,0.7947,0.4614,0,0
23154,9/24/2022,12:40:00,Slozka V.,Hot S.,3,0,11,5,11,9,11,5,,,,,1,Sweep,0,1804.3,1211.9,592.3999999999999,0.84,0.5443,0.29569999999999996,1,4
23157,9/24/2022,12:45:00,Baday M.,Skripnik S.,3,0,11,5,11,8,11,8,,,,,1,Sweep,0,1911.7,980.6,931.1,0.9205,0.3929,0.5276,1,0
23158,9/24/2022,12:45:00,Dukhovenko O.,Chelpanov S.,3,1,11,6,7,11,13,11,11.0,8.0,,,1,Secure,0,1352.7,1537.1,184.39999999999986,0.6511,0.6758,0.024699999999999944,0,0
23156,9/24/2022,12:45:00,Fylypiv R.,Horak D.,1,3,9,11,8,11,11,7,10.0,12.0,,,0,Secure,0,1013.0,1178.1,165.0999999999999,0.4602,0.522,0.06180000000000002,0,0
23159,9/24/2022,12:50:00,Ponomarenko O.,Lyevshyn V.,0,3,4,11,10,12,7,11,,,,,0,Sweep,0,1004.8,2063.3,1058.5000000000002,0.4571,0.8991,0.442,1,33
23160,9/24/2022,12:55:00,Mishchenko O.,Loboda M.,2,3,11,8,6,11,11,7,5.0,11.0,6.0,11.0,0,Secure,0,1359.0,1215.2,143.79999999999995,0.5696,0.5443,0.02529999999999999,0,0
23161,9/24/2022,13:00:00,Dubyna I.,Korobko V.,1,3,11,7,9,11,9,11,6.0,11.0,,,0,Secure,0,1037.9,1401.6,363.6999999999998,0.5862,0.6514,0.06519999999999992,0,1
23162,9/24/2022,13:00:00,Kobets V.,Zhurba A.,0,3,8,11,9,11,7,11,,,,,0,Sweep,0,861.5,1790.1,928.5999999999999,0.2182,0.8822,0.6639999999999999,0,1
23163,9/24/2022,13:10:00,Miroshnychenko S.,Stacho L.,0,3,9,11,10,12,9,11,,,,,0,Sweep,0,1117.2,955.5,161.70000000000005,0.4806,0.3721,0.10850000000000004,0,0
23164,9/24/2022,13:25:00,Babenko P.,Tveritinov R.,3,0,11,9,11,9,11,7,,,,,1,Sweep,0,1630.4,1376.1,254.30000000000018,0.6835,0.6175,0.06599999999999995,0,2
23165,9/24/2022,13:25:00,Rak S.,Melnik V.,1,3,6,11,10,12,11,8,6.0,11.0,,,0,Secure,0,1893.1,1993.1,100.0,0.8402,0.8851,0.04490000000000005,5,27
23166,9/24/2022,13:30:00,Veis M.,Mikhailovskiy Y.,2,3,11,8,13,11,2,11,11.0,13.0,9.0,11.0,0,Comeback,1,978.2,1103.5,125.29999999999995,0.4194,0.5495,0.1301,0,0
23167,9/24/2022,13:30:00,Slozka V.,Fedoryshyn I.,2,3,9,11,12,10,7,11,11.0,9.0,8.0,11.0,0,Neck & Neck,1,1805.1,1723.2,81.89999999999986,0.8403,0.801,0.0393,2,10
23168,9/24/2022,13:35:00,Yaremenko R.,Nuca I.,3,1,11,13,11,5,11,8,11.0,9.0,,,1,Secure,0,1469.4,985.7,483.70000000000005,0.6385,0.3571,0.2814,1,0
23169,9/24/2022,13:40:00,Stehlik M.,Baday M.,0,3,7,11,5,11,5,11,,,,,0,Sweep,0,1108.9,1911.9,803.0,0.4775,0.9207,0.4432,0,2
23170,9/24/2022,13:45:00,Zaporozhets R.,Torba R.,1,3,6,11,11,7,9,11,7.0,11.0,,,0,Secure,0,1230.4,1768.0,537.5999999999999,0.4722,0.8279,0.35569999999999996,3,2
23171,9/24/2022,13:50:00,Mikhailovskiy Y.,Horak D.,0,3,10,12,8,11,10,12,,,,,0,Sweep,0,1111.3,1184.8,73.5,0.5543,0.525,0.029299999999999993,1,1
23172,9/24/2022,13:55:00,Zhurba A.,Loboda M.,3,0,11,8,11,9,11,4,,,,,1,Sweep,0,1790.3,1231.9,558.3999999999999,0.8825,0.5462,0.33629999999999993,2,1
23173,9/24/2022,14:15:00,Rak S.,Tveritinov R.,3,0,11,7,11,8,11,8,,,,,1,Sweep,0,1884.5,1371.6,512.9000000000001,0.8388,0.6154,0.22340000000000004,0,0
23174,9/24/2022,14:20:00,Chelpanov S.,Yurchenko K.,2,3,11,8,12,10,15,17,8.0,11.0,9.0,11.0,0,Comeback,1,1519.2,1462.3,56.90000000000009,0.6745,0.5821,0.09240000000000004,0,0
23175,9/24/2022,14:30:00,Mikhailovskiy Y.,Hovorunets S.,1,3,11,9,11,13,12,14,10.0,12.0,,,0,Secure,0,1101.8,1344.1,242.29999999999995,0.5484,0.6616,0.11319999999999997,0,0
23176,9/24/2022,14:35:00,Korobko V.,Fedoryshyn I.,2,3,11,9,11,8,9,11,6.0,11.0,5.0,11.0,0,Comeback,1,1404.2,1738.0,333.79999999999995,0.6522,0.8014,0.1492,2,11
23177,9/24/2022,14:40:00,Lyevshyn V.,Hryshchenko O.,3,0,11,8,11,9,11,6,,,,,1,Sweep,0,2063.4,1402.5,660.9000000000001,0.8993,0.6122,0.2871,34,0
23178,9/24/2022,14:45:00,Skripnik S.,Ponomarenko O.,2,3,12,10,9,11,13,11,5.0,11.0,9.0,11.0,0,Secure,0,980.5,1004.7,24.200000000000045,0.3882,0.4507,0.0625,0,0
23179,9/24/2022,14:50:00,Merzlikin V.,Dukhovenko O.,0,3,7,11,9,11,9,11,,,,,0,Sweep,0,934.0,1370.5,436.5,0.3276,0.6519,0.32430000000000003,1,1
23180,9/24/2022,14:50:00,Mishchenko O.,Chelpanov S.,0,3,7,11,6,11,7,11,,,,,0,Sweep,0,1342.3,1505.3,163.0,0.5682,0.6733,0.10509999999999997,0,0
23181,9/24/2022,14:50:00,Hovorunets S.,Kuprykov S.,1,3,8,11,4,11,11,8,5.0,11.0,,,0,Secure,0,1348.8,1582.7,233.9000000000001,0.6624,0.787,0.12460000000000004,1,3
23182,9/24/2022,14:55:00,Uzun N.,Korobko V.,1,3,13,11,8,11,5,11,10.0,12.0,,,0,Secure,0,1198.7,1401.2,202.5,0.6018,0.6508,0.049000000000000044,0,0
23183,9/24/2022,14:55:00,Kovalchuk O.,Melnik V.,0,3,6,11,7,11,8,11,,,,,0,Sweep,0,790.2,2001.7,1211.5,0.281,0.8853,0.6043,0,28
23184,9/24/2022,14:55:00,Loboda M.,Tveritinov R.,1,3,9,11,15,13,7,11,7.0,11.0,,,0,Secure,0,1231.0,1370.4,139.4000000000001,0.5439,0.6132,0.06929999999999992,0,0
23185,9/24/2022,15:00:00,Zaitsev O.,Cechvala R.,0,3,8,11,9,11,6,11,,,,,0,Sweep,0,946.4,1013.2,66.80000000000007,0.3966,0.4545,0.05790000000000001,0,2
23186,9/24/2022,15:05:00,Rak S.,Torba R.,2,3,10,12,11,8,11,9,9.0,11.0,9.0,11.0,0,Recovery,0,1885.7,1769.0,116.70000000000005,0.8391,0.8282,0.01089999999999991,1,3
23187,9/24/2022,15:05:00,Hryshchenko O.,Kovalenko I.,3,0,11,5,11,7,11,4,,,,,1,Sweep,0,1402.0,970.9,431.1,0.611,0.375,0.236,0,0
23189,9/24/2022,15:10:00,Lyevshyn V.,Miroshnychenko S.,3,0,12,10,11,7,11,6,,,,,1,Sweep,0,2063.9,1100.0,963.9000000000001,0.8994,0.4769,0.4225,35,0
23188,9/24/2022,15:10:00,Krajc R.,Mishchenko O.,0,3,9,11,7,11,9,11,,,,,0,Sweep,0,1067.9,1335.6,267.6999999999998,0.5385,0.5668,0.028299999999999992,1,0
23190,9/24/2022,15:15:00,Melnik V.,Baday M.,3,0,14,12,13,11,11,5,,,,,1,Sweep,0,2001.8,1912.1,89.70000000000005,0.8855,0.9208,0.0353,29,3
23191,9/24/2022,15:35:00,Cechvala R.,Lyevshyn V.,0,3,6,11,6,11,10,12,,,,,0,Sweep,0,1022.9,2064.0,1041.1,0.4643,0.8996,0.43529999999999996,3,36
23192,9/24/2022,15:35:00,Hryshchenko O.,Danyliuk N.,1,3,7,11,6,11,11,8,13.0,15.0,,,0,Secure,0,1403.9,1742.0,338.0999999999999,0.6117,0.795,0.18330000000000002,1,1
23193,9/24/2022,15:40:00,Kostiuk B.,Yurchenko K.,0,3,6,11,10,12,9,11,,,,,0,Sweep,0,867.0,1476.2,609.2,0.3481,0.5827,0.23459999999999998,0,1
23194,9/24/2022,15:40:00,Chelpanov S.,Dukhovenko O.,2,3,7,11,11,9,11,13,11.0,6.0,7.0,11.0,0,Neck & Neck,1,1512.0,1372.3,139.70000000000005,0.6739,0.6527,0.021200000000000108,1,2
23195,9/24/2022,15:45:00,Mikhailovskiy Y.,Nizioc I.,3,1,12,10,11,9,9,11,11.0,9.0,,,1,Secure,0,1097.0,920.8,176.20000000000005,0.5426,0.3429,0.1997,0,0
23196,9/24/2022,15:50:00,Rak S.,Sedin V.,3,0,11,7,11,7,11,5,,,,,1,Sweep,0,1869.8,1052.9,816.8999999999999,0.8377,0.4296,0.4081,0,0
23197,9/24/2022,15:50:00,Slozka V.,Sokolov S.,0,3,7,11,8,11,8,11,,,,,0,Sweep,0,1790.3,2014.3,224.0,0.8386,0.8725,0.03390000000000004,0,35
